Surface,Substrate,Adsorbate,Substrate Mass,NN,mindistance,NN2,NN2min,Adsorbate mass,cos(alpha),sin(alpha),NN2cosa,NN2sina,Mr,Zfrequency,frequency_corrected,Energy,Surface_Energy,Eads,vibGibbs,vibEntropy,vibEnthalpy,Gvibxyz,GvibxyzCF,Xfreqeuncy,Yfrequency,HorC
100,Cr,OHH,51.996,1,2.156025437,1,4.131790588,18.01528,1,0,0.876710892,0.481017683,13.43135328,244.172453,282.7855985,-560.66242,-546.47936,-0.022808,,,,-0.028055915,nan,120.375421,93.606364,nan
100,Cu,OHH,63.546,1,2.273807647,1,4.51693947,18.01528,1,0,0.919285026,0.393592481,14.07756265,138.260052,156.4060289,-237.68777,-223.28368,-0.243838,,,,-0.072171249,nan,82.072428,45.862586,nan
100,Ir,OHH,192.22,1,2.266726566,1,4.584604041,18.01528,1,0,0.90894478,0.416916523,16.48813697,229.129343,239.5054635,-540.8464,-526.33329,-0.352858,,,,-0.028336331,nan,123.114084,97.005616,nan
100,Ni,OHH,58.6934,1,2.094312509,1,4.298373646,18.01528,1,0,0.915101224,0.403224194,13.81981797,224.203252,255.9830766,-332.04402,-317.52081,-0.362958,,,,-0.044501761,nan,96.430942,68.283799,nan
100,Pd,OHH,106.42,1,2.508220086,1,4.960841459,18.01528,1,0,0.919772922,0.392450981,15.43772764,79.301851,85.66672126,-327.68188,-313.27466,-0.246968,,,,-0.09613229,nan,51.174575,51.248766,nan
100,Pt,OHH,195.08,1,2.582396119,1,4.986374301,18.01528,1,0,0.919363552,0.393409022,16.51422827,37.835518,39.51764457,-387.54003,-373.14803,-0.231748,,,,-0.106203121,nan,66.707546,55.808119,nan
100,Rh,OHH,102.9055,1,2.355109097,1,4.67343808,18.01528,1,0,0.914515082,0.404551808,15.36171338,173.451979,187.8364789,-442.44844,-428.00014,-0.288048,,,,-0.047793366,nan,93.327855,81.677612,nan
100,V,OHH,50.9415,1,2.161444868,1,4.492652101,18.01528,1,0,0.888457585,0.458958734,13.34207844,270.148961,313.9149976,-541.69918,-526.71874,-0.820188,,,,-0.023117202,nan,116.283356,104.695757,nan
100,W,OHH,183.85,1,2.379880935,1,4.383507544,18.01528,1,0,0.863833047,0.503778193,16.43433399,1085.320948,1136.325204,-764.12971,-748.09073,-1.878728,,,,0.024820339,nan,115.560828,70.169891,nan
110,Ag,OHH,107.868,1,2.638412776,1,4.775646561,18.01528,1,0,0.846898152,0.531755133,15.48014066,108.355664,116.8919691,-167.83554,-153.46929,-0.205998,,,,-0.090452002,nan,33.244369,71.58309,nan
110,Al,OHH,26.98154,1,2.030323745,1,4.162731841,18.01528,1,0,0.808509719,0.588482824,10.83989497,229.124227,295.3785702,-228.10471,-213.62967,-0.314788,,,,-0.02704901,nan,121.566932,103.206744,nan
110,Au,OHH,196.9665,1,2.704370609,1,4.730086274,18.01528,1,0,0.841561065,0.540161989,16.5379295,111.700188,116.5826289,-207.8937,-193.56448,-0.168968,,,,-0.101518117,nan,27.770968,54.117989,nan
110,Cr,OHH,51.996,1,2.176686552,1,4.511295149,18.01528,1,0,0.950184958,0.311686614,13.41799764,245.070072,283.9663839,-580.4591,-565.41385,-0.884998,,,,-0.063484167,nan,87.498091,32.735286,nan
110,Cu,OHH,63.546,1,2.176697831,1,4.077981242,18.01528,1,0,0.844063292,0.536243564,14.08534237,178.883296,202.3049889,-224.06271,-209.59174,-0.310718,,,,-0.057395985,nan,74.152695,68.796532,nan
110,Fe,OHH,55.847,1,2.219354603,1,4.621843588,18.01528,1,0,0.953377231,0.301781138,13.65755161,142.123192,163.229645,-501.1523,-461.36889,-25.623158,,,,-0.080024347,nan,77.047955,35.024142,nan
110,Ir,OHH,192.22,1,2.231182495,1,4.205133525,18.01528,1,0,0.82853832,0.559932364,16.49238262,258.656682,270.3351447,-514.49471,-499.84774,-0.486718,,,,-0.040243888,nan,63.020071,105.117532,nan
110,Mo,OHH,95.94,1,2.358056371,1,4.847166092,18.01528,1,0,0.946805198,0.321807267,15.19507026,212.791378,231.6984769,-674.49294,-659.87552,-0.457168,,,,-0.052788104,nan,94.119481,53.752854,nan
110,Ni,OHH,58.6934,1,2.099057823,1,3.950662717,18.01528,1,0,0.841109703,0.540864555,13.8341065,231.643844,264.3417215,-316.03574,-301.47663,-0.398858,,,,-0.033380667,nan,112.145124,86.828992,nan
110,Pd,OHH,106.42,1,2.386038486,1,4.42491985,18.01528,1,0,0.839261955,0.543727295,15.44423141,137.647735,148.6642101,-311.24522,-296.80343,-0.281538,,,,-0.091239939,nan,55.083583,32.81963,nan
110,Pt,OHH,195.08,1,2.310345971,1,4.282597251,18.01528,1,0,0.821370346,0.570395262,16.5145354,181.145308,189.1970749,-367.71101,-353.25825,-0.292508,,,,-0.0658569,nan,54.210246,66.974097,nan
110,Rh,OHH,102.9055,1,2.28129291,1,4.228296161,18.01528,1,0,0.835175682,0.549983254,15.36907763,209.492511,226.8115197,-421.72705,-407.18307,-0.383728,,,,-0.068376342,nan,31.503057,89.256116,nan
110,V,OHH,50.9415,1,2.170498533,1,4.639126886,18.01528,1,0,0.948829291,0.31578945,13.34097042,262.996331,305.6162816,-561.28804,-546.6131,-0.514688,,,,-0.067620038,nan,73.777692,30.600165,nan
110,W,OHH,183.85,1,2.316027255,1,4.837416069,18.01528,1,0,0.945773673,0.324826352,16.4229587,244.939585,256.5392292,-803.97591,-789.29792,-0.517738,,,,-0.038404962,nan,110.579145,68.281698,nan
111,Ag,OHH,107.868,1,2.774467164,1,5.480363605,18.01528,0.999999804,0.000625961,0.951132045,0.308784444,15.46975582,39.83799,42.99086635,-183.14222,-168.80345,-0.178518,,,,-0.111941378,0.037988016,30.825573,91.560824,650.0390114
111,Al,OHH,26.98154,1,2.176164028,1,4.932964001,18.01528,0.999978488,0.006559297,0.944590601,0.328250814,10.83047969,157.502295,203.1344341,-239.40872,-225.00801,-0.240458,,,,-0.048371977,0.197267811,103.359958,79.685295,1587.056642
111,Au,OHH,196.9665,1,2.832203591,1,5.495279306,18.01528,0.999999922,0.000395887,0.950312475,0.311297607,16.52824303,55.568367,58.01426542,-225.72937,-211.41916,-0.149958,,,,-0.132255723,0.071172638,32.063989,28.776177,844.0518604
111,Cu,OHH,63.546,1,2.526940581,1,4.890066838,18.01528,0.999999968,0.000253194,0.954756186,0.297389685,14.08815439,45.620991,51.5891262,-242.76256,-228.3984,-0.203908,,,,-0.094522548,0.153258367,60.049347,80.776763,1523.737202
111,Ir,OHH,192.22,1,2.365098525,1,4.838857258,18.01528,0.999999875,0.000500067,0.946327586,0.323209067,16.48834562,151.066238,157.9062723,-557.09761,-542.68454,-0.252818,,,,-0.055405593,0.249932429,96.541927,67.969257,2067.060065
111,Ni,OHH,58.6934,1,2.170533876,1,4.507371879,18.01528,0.999999825,0.000591851,0.949353303,0.314210609,13.81995914,178.600418,203.9152001,-338.93148,-324.48469,-0.286538,,,,-0.05825041,0.504254217,83.391584,59.258763,4062.016857
111,Pd,OHH,106.42,1,2.504802028,1,5.075731413,18.01528,1,2.17E-05,0.949621064,0.313400439,15.43541529,89.641813,96.84383531,-333.50542,-319.10114,-0.244028,,,,-0.128330081,0.960512021,46.149077,14.365153,7902.622528
111,Pt,OHH,195.08,1,2.625933104,1,5.189091719,18.01528,1,6.21E-06,0.950993298,0.309211494,16.51279104,87.438543,91.32994118,-397.53759,-383.16091,-0.216428,,,,-0.122389257,1.300344898,65.252339,13.105034,10655.90934
111,Rh,OHH,102.9055,1,2.347365028,1,4.818101531,18.01528,0.999998186,0.001904986,0.947157325,0.32076939,15.35804712,170.475066,184.6347223,-453.2572,-438.82189,-0.275058,,,,-0.058846371,0.200318853,74.442361,68.154869,1632.826418
100,Ag,OHH,107.868,4,3.176715634,1,4.501386774,18.01528,0.750543769,0.66082074,1,0,16.82536002,124.290716,128.6106743,-179.47906,-165.14913,-0.169678,,,,-0.08850612,-0.054308356,40.155494,55.614901,89.86422159
100,Cr,OHH,51.996,4,3.27525142,1,4.04969515,18.01528,0.794140843,0.607733758,1,0,15.98253989,94.057798,99.86019663,-560.42597,-546.47936,0.213642,,,,-0.09715055,-0.073806364,27.245021,77.695758,70.20314311
100,Cu,OHH,63.546,4,3.168963192,1,4.402202957,18.01528,0.822708885,0.568462919,1,0,16.37341461,53.91165,56.55011632,-237.60069,-223.28368,-0.156758,,,,-0.115579232,-0.120368828,53.788743,33.782757,37.93144531
100,Ni,OHH,58.6934,4,3.470001777,1,4.732346547,18.01528,0.863225037,0.504819309,1,0,16.39789106,53.920258,56.51691808,-331.81951,-317.52081,-0.138448,,,,-0.117996135,-0.121896286,57.950348,28.531732,36.83376557
100,Pd,OHH,106.42,4,3.129597323,1,4.417654521,18.01528,0.777824369,0.628481703,1,0,16.88565591,119.953661,123.9010674,-327.65104,-313.27466,-0.216128,,,,-0.100749755,-0.058876513,25.144766,57.230857,83.89670189
100,Rh,OHH,102.9055,4,3.286228483,1,4.541458522,18.01528,0.814749974,0.579812452,1,0,16.94736061,87.166451,89.87084744,-442.32351,-428.00014,-0.163118,,,,-0.098312558,-0.08618406,58.118977,37.680704,58.29354268
100,V,OHH,50.9415,4,3.07696421,1,3.89017859,18.01528,0.764943716,0.644097129,1,0,15.80242615,64.22467,68.57416136,-541.14286,-526.71874,-0.263868,,,,-0.077710384,-0.101630294,66.015056,99.842628,49.52728477
110,Ag,OHH,107.868,2,3.211052543,2,4.111431873,18.01528,0.759288236,0.650754466,0.933998059,0.357278078,16.16503098,91.169964,96.24629513,-167.75762,-153.46929,-0.128078,,,,-0.100915946,-0.07526779,82.448175,22.875106,69.53305021
110,Al,OHH,26.98154,2,3.364974841,2,4.302561583,18.01528,0.805903482,0.592046939,0.943799431,0.330518736,12.74197182,67.070566,79.75063677,-227.87462,-213.62967,-0.084698,,,,-0.124999477,-0.082129506,16.876513,59.887731,66.95029112
110,Au,OHH,196.9665,2,3.24721766,2,4.178479272,18.01528,0.774418913,0.632673176,0.937938155,0.346802563,16.98098189,24.103201,24.82640473,-207.8465,-193.56448,-0.121768,,,,-0.135755839,-0.182993976,78.381502,23.62717,16.95239055
110,Cr,OHH,51.996,3,2.194750756,1,4.489084118,18.01528,0.999950446,0.009955198,0.949461929,0.313882217,16.15666285,241.797253,255.3265868,-580.19414,-565.41385,-0.620038,,,,-0.03643857,0.108119856,107.457933,76.911513,823.5966181
110,Cu,OHH,63.546,2,3.231574322,2,4.111386861,18.01528,0.833383135,0.552695712,0.95111845,0.308826317,15.45980737,53.570151,57.82842173,-223.87602,-209.59174,-0.124028,,,,-0.121405328,-0.114372458,31.65972,46.079399,42.13839023
110,Fe,OHH,55.847,3,3.195447551,1,4.873453844,18.01528,0.890782134,0.454430622,0.997771278,0.066726886,15.92174247,85.260363,90.69271184,-503.5387,-461.36889,-28.009558,,,,-0.089885185,-0.083249116,64.721586,47.966597,61.41478728
110,Ir,OHH,192.22,2,3.353325662,2,4.221441311,18.01528,0.819871941,0.572546942,0.946872892,0.321608031,17.06427857,93.775382,96.35303169,-514.13221,-499.84774,-0.124218,,,,-0.102991921,-0.080824553,28.866109,58.733537,62.42425191
110,Mo,OHH,95.94,3,2.351330541,1,4.83367729,18.01528,0.999747648,0.022464219,0.946266265,0.323388551,16.95746926,237.639685,244.9395733,-674.64162,-659.87552,-0.605848,,,,-0.030535233,0.046916392,115.22561,91.643634,397.4769626
110,Ni,OHH,58.6934,2,3.105932182,2,3.937481111,18.01528,0.827962713,0.560783153,0.949197797,0.314680062,15.26082007,91.591409,99.51448787,-315.73938,-301.47663,-0.102498,,,,-0.112457447,-0.071456262,50.542892,23.791814,73.58542521
110,Pd,OHH,106.42,2,3.088841664,2,3.990915593,18.01528,0.773661727,0.633598873,0.937815316,0.347134603,16.18165503,77.144894,81.39846697,-311.12342,-296.80343,-0.159738,,,,-0.143995068,-0.088906549,68.384384,6.118838,58.13176497
110,Pt,OHH,195.08,2,3.153514282,2,4.00790593,18.01528,0.780998463,0.624532946,0.937779769,0.347230622,16.99498311,98.29396,101.2015051,-367.601,-353.25825,-0.182498,,,,-0.1006011,-0.074642801,77.91096,22.716272,68.61554287
110,Rh,OHH,102.9055,2,3.220449669,2,4.089708639,18.01528,0.80890144,0.587944266,0.944370122,0.328884588,16.27048079,72.190261,75.96244362,-421.47528,-407.18307,-0.131958,,,,-0.131722809,-0.095686981,36.138346,20.026849,52.78574694
110,V,OHH,50.9415,3,2.211371993,1,4.605946593,18.01528,0.983046751,0.183355082,0.94524942,0.326348793,16.06312823,238.296404,252.3614034,-561.42598,-546.6131,-0.652628,,,,-0.037437838,0.008450767,105.624398,76.521366,205.9522838
110,W,OHH,183.85,3,2.320652129,1,4.836569473,18.01528,0.998437305,0.055883337,0.945277352,0.326267876,17.44571653,254.755395,258.8805916,-804.15839,-789.29792,-0.700218,,,,-0.034943106,0.007426444,77.749615,106.303761,199.5103903
111,Ag,OHH,107.868,3,2.806763892,3,5.379547086,18.01528,0.967735956,0.251966503,0.961961399,0.273185407,17.0227516,123.72827,127.2842207,-183.24267,-168.80345,-0.278968,,,,-0.08266047,-0.064658812,52.860065,53.248668,74.04178104
111,Al,OHH,26.98154,3,2.208269548,3,4.930387883,18.01528,0.99790974,0.064623141,0.948278011,0.31744104,14.74375925,171.302178,189.3560901,-239.48528,-225.00801,-0.317018,,,,-0.03947983,0.025845346,108.831542,97.537446,319.5159569
111,Au,OHH,196.9665,3,2.967602007,3,5.483143988,18.01528,0.943690153,0.330830615,0.963143057,0.268989686,17.43330664,116.320046,118.2456544,-225.85014,-211.41916,-0.270728,,,,-0.076766234,-0.076861075,65.391863,57.587663,60.74482569
111,Cu,OHH,63.546,3,2.440099925,3,4.705137255,18.01528,0.98191113,0.189342371,0.961998621,0.273054305,16.43352913,136.97334,143.4138631,-242.93439,-228.3984,-0.375738,,,,-0.012703364,-0.042560597,419.860622,77.92529,106.428782
111,Ir,OHH,192.22,3,2.391516866,3,4.851477835,18.01528,0.999368681,0.03552802,0.949054511,0.315111942,17.4755259,183.098135,185.9042429,-557.28919,-542.68454,-0.444398,,,,-0.041823996,-0.009540846,87.749432,103.190296,173.4427824
111,Ni,OHH,58.6934,3,2.225018335,3,4.514765217,18.01528,0.995524666,0.094502061,0.955861437,0.293817822,16.34916829,185.023746,194.2227708,-339.12841,-324.48469,-0.483468,,,,-0.034508797,-0.001369112,112.82603,104.973704,196.9975781
111,Pd,OHH,106.42,3,2.552649353,3,5.033359131,18.01528,0.982982261,0.183700504,0.959850777,0.280511117,17.03601047,131.047219,134.7610444,-333.65191,-319.10114,-0.390518,,,,-0.049879423,-0.05692232,111.489919,84.142116,83.45783757
111,Pt,OHH,195.08,3,2.598725225,3,5.108305934,18.01528,0.991444984,0.130525261,0.95769985,0.287769,17.47654278,122.563376,124.4381257,-397.71965,-383.16091,-0.398488,0.534457068,0.00064996,0.728145077,,,73.61188,0,67.52716673
111,Rh,OHH,102.9055,3,2.382760602,3,4.830031109,18.01528,0.997833024,0.065797086,0.952129838,0.30569392,17.02991638,177.211026,182.2657179,-453.4124,-438.82189,-0.430258,,,,-0.041776587,-0.011143787,92.271288,101.736799,170.0804998
100,Ag,OH,107.868,1,2.099125852,1,4.658751745,17.00734,1,0,0.89657682,0.442888254,14.70430263,368.784483,396.6145297,-174.6343,-165.14913,-1.7539228,,,,-0.049910794,nan,55.1818,54.644143,nan
100,Al,OH,26.98154,1,1.70484356,1,4.278227359,17.00734,1,0,0.883626568,0.468192362,10.44435889,605.2909,772.3985472,-232.42561,-221.15234,-3.5420228,,,,-0.002555959,nan,96.212929,97.171654,nan
100,Au,OH,196.9665,1,2.059830906,1,4.677231495,17.00734,1,0,0.899573727,0.436768943,15.6627947,403.347722,420.3036657,-215.26686,-206.44663,-1.0889828,,,,-0.067955185,nan,33.054014,40.4371,nan
100,Cr,OH,51.996,1,1.812011309,1,3.816134664,17.00734,1,0,0.85557814,0.517673687,12.84155306,545.355823,627.6093085,-558.10577,-546.47936,-3.8951628,,,,-0.006021105,nan,98.266401,97.891009,nan
100,Cu,OH,63.546,1,1.839220582,1,4.132106368,17.00734,1,0,0.903619808,0.428335433,13.43431445,470,,-233.15489,-223.28368,-2.1399628,,,,,,,,nan
100,Ir,OH,192.22,1,1.919789064,1,4.290514755,17.00734,1,0,0.896728125,0.442581823,15.63295737,564.251744,588.5326148,-536.18597,-526.33329,-2.1214328,,,,0.00268968,nan,112.724713,113.003757,nan
100,Ni,OH,58.6934,1,1.789346799,1,4.000766993,17.00734,1,0,0.901416055,0.432953918,13.2053964,510.839392,579.7314418,-327.55156,-317.52081,-2.2995028,,,,-0.025161424,nan,70.721238,71.787058,nan
100,Pd,OH,106.42,1,1.977146994,1,4.419284597,17.00734,1,0,0.896909688,0.442213761,14.67671808,440.959286,474.681399,-322.58731,-313.27466,-1.5814028,,,,-0.032026441,nan,69.034899,69.249164,nan
100,Pt,OH,195.08,1,1.947599541,1,4.475815285,17.00734,1,0,0.900816624,0.434199735,15.65034587,518.231056,540.2311999,-382.36221,-373.14803,-1.4829328,,,,-0.009430555,nan,95.227204,95.571937,nan
100,Rh,OH,102.9055,1,1.926673275,1,4.280172678,17.00734,1,0,0.897682175,0.440643522,14.60885833,498.079839,537.4140561,-437.8225,-428.00014,-2.0911128,,,,-0.022612019,nan,74.633712,77.821897,nan
100,V,OH,50.9415,1,1.799267124,1,4.170716002,17.00734,1,0,0.869740447,0.493509427,12.76587242,586.77487,677.2740767,-538.94123,-526.71874,-4.4912428,,,,0.005579054,nan,116.00064,115.406004,nan
100,W,OH,183.85,1,1.905350109,1,4.027060075,17.00734,1,0,0.835097302,0.550102259,15.57739002,619.884521,647.7115507,-761.16607,-748.09073,-5.3440928,,,,0.011929593,nan,124.876031,125.036535,nan
110,Ag,OH,107.868,1,2.073167788,1,4.29011385,17.00734,1,0,0.806466307,0.591280048,14.70727941,386.315599,415.4265703,-163.04005,-153.46929,-1.8395128,,,,-0.03742199,nan,54.500179,84.521338,nan
110,Al,OH,26.98154,1,1.696173882,1,4.048098159,17.00734,1,0,0.802734961,0.596335964,10.44578169,620.629316,791.9176279,-225.07785,-213.62967,-3.7169328,,,,0.013873671,nan,124.006972,135.227252,nan
110,Au,OH,196.9665,1,2.049613043,1,4.251867667,17.00734,1,0,0.804263578,0.594272747,15.66544064,413.846189,431.2070469,-202.57948,-193.56448,-1.2837528,,,,-0.075185219,nan,42.536675,22.938684,nan
110,Cr,OH,51.996,1,1.769067945,1,4.239877995,17.00734,1,0,0.943502667,0.33136493,12.8302261,602.731684,693.9450207,-576.57563,-565.41385,-3.4305328,,,,-0.06947336,nan,3.632673,188.297374,nan
110,Cu,OH,63.546,1,1.821868685,1,3.782972319,17.00734,1,0,0.815295433,0.579045211,13.43960674,489.038689,550.1335547,-219.6944,-209.59174,-2.3714128,,,,-0.049132901,nan,120.495181,17.563616,nan
110,Fe,OH,55.847,1,1.793271863,1,4.130021851,17.00734,1,0,0.940717364,0.339191451,13.05494156,544.689921,621.6988587,-499.56228,-461.36889,-30.4621428,,,,-0.07101403,nan,22.67485,34.406022,nan
110,Ir,OH,192.22,1,1.921842218,1,3.966098725,17.00734,1,0,0.807511677,0.589851584,15.63537669,566.950725,591.3019859,-510.22669,-499.84774,-2.6477028,,,,-0.000887849,nan,85.371038,129.039619,nan
110,Mo,OH,95.94,1,1.904740773,1,4.615784809,17.00734,1,0,0.940971656,0.338485366,14.45584443,589.728139,639.6587055,-671.04176,-659.87552,-3.4349928,,,,-0.002043914,nan,101.669028,97.722099,nan
110,Ni,OH,58.6934,1,1.781904879,1,3.721987694,17.00734,1,0,0.818979834,0.5738223,13.20987083,518.770684,588.632636,-311.77915,-301.47663,-2.5712728,,,,-0.015995127,nan,111.777132,63.064158,nan
110,Pd,OH,106.42,1,1.951743165,1,4.044276211,17.00734,1,0,0.803188817,0.595724537,14.68000551,470.201565,506.103287,-306.2615,-296.80343,-1.7268228,,,,-0.036972047,nan,65.874481,54.921693,nan
110,Pt,OH,195.08,1,1.942507388,1,4.010351943,17.00734,1,0,0.795998427,0.60529869,15.65357467,526.998814,549.3145091,-362.72223,-353.25825,-1.7327328,,,,-0.013977423,nan,67.274727,110.70003,nan
110,Rh,OH,102.9055,1,1.921228106,1,3.957839955,17.00734,1,0,0.811968386,0.583701414,14.61266902,513.003261,553.4438286,-417.2962,-407.18307,-2.3818828,,,,-0.02205262,nan,68.303657,83.259522,nan
110,V,OH,50.9415,1,1.78214221,1,4.349592682,17.00734,1,0,0.941511196,0.336981701,12.76374591,617.56062,712.8673376,-558.18563,-546.6131,-3.8412828,,,,-0.015729865,nan,80.474007,67.802592,nan
110,W,OH,183.85,1,1.882491891,1,4.638916847,17.00734,1,0,0.940803476,0.338952533,15.57243346,636.948225,665.6471651,-800.64563,-789.29792,-3.6164628,,,,0.015167803,nan,136.208856,123.95088,nan
111,Ag,OH,107.868,1,2.11286466,1,4.735026726,17.00734,0.999999674,0.000807821,0.933640961,0.358210212,14.70461092,361.65159,388.9392809,-178.11593,-168.80345,-1.5812328,,,,-0.021615756,0.645988727,94.333843,97.402901,5050.154947
111,Al,OH,26.98154,1,1.766316964,1,4.72807959,17.00734,0.990057035,0.14066651,0.948672629,0.316259773,10.36110522,597.015585,764.8932413,-236.42456,-225.00801,-3.6853028,0.236263434,0.0005235,0.392266418,-0.017673911,0.205291938,61.305401,87.171008,1279.427664
111,Au,OH,196.9665,1,2.104824134,1,4.84490399,17.00734,0.999205879,0.03984484,0.938844423,0.344341618,15.66086903,397.710743,414.4551977,-220.85839,-211.41916,-1.7079828,,,,-0.049089131,0.091805055,52.038422,54.376671,588.2496021
111,Cu,OH,63.546,1,1.856422461,1,4.243112299,17.00734,0.999999915,0.000412409,0.940064362,0.340997059,13.43390602,449.15674,505.3764089,-238.09942,-228.3984,-1.9697728,,,,-0.017214174,1.446717991,94.100319,87.619405,11434.76834
111,Ir,OH,192.22,1,1.999799998,1,4.511540808,17.00734,0.999070876,0.043097394,0.944434529,0.32869959,15.63101577,500.339033,521.9020241,-552.94274,-542.68454,-2.5269528,0.257512296,0.000473087,0.39849226,-0.005656189,0.117958825,86.309478,127.874652,720.7901025
111,Ni,OH,58.6934,1,1.803714736,1,4.160418889,17.00734,0.999999614,0.000878791,0.94086565,0.338779912,13.20359676,495.786223,562.6865382,-334.33241,-324.48469,-2.1164728,,,,-0.017255736,1.148597587,83.901279,85.621719,8996.883957
111,Pd,OH,106.42,1,1.982472313,1,4.588066243,17.00734,0.999972127,0.007466225,0.940230239,0.340539422,14.67524062,463.529354,499.0026174,-329.00961,-319.10114,-2.1772228,,,,-0.032505322,0.294325236,62.929601,69.689628,2143.912458
111,Pt,OH,195.08,1,1.994168267,1,4.658175912,17.00734,0.999537232,0.030419111,0.944070158,0.329744654,15.64917261,508.581624,530.1920005,-393.03752,-383.16091,-2.1453628,,,,-0.010476631,0.137033593,109.079398,82.305593,863.2855067
111,Rh,OH,102.9055,1,1.977455029,1,4.424947798,17.00734,0.994231859,0.10725209,0.952382471,0.304905933,14.58616536,481.412685,519.8345732,-449.12186,-438.82189,-2.5687228,,,,-0.060960195,0.102815919,16.337121,84.182019,609.3600514
100,Ag,OH,107.868,4,2.478848441,1,3.400652048,17.00734,0.487022302,0.873389533,1,0,14.83420711,226.030403,242.0209087,-175.62361,-165.14913,-2.7432328,0.276323268,0.000375999,0.388370887,-0.016461178,0.011673369,138.05211,137.643604,222.9154634
100,Cr,OH,51.996,4,2.327389919,1,2.947905962,17.00734,0.564874479,0.825176844,1,0,13.89425785,308.192348,340.9748691,-558.24346,-546.47936,-4.0328528,,,,-0.083100897,0.03695905,31.858969,32.433382,289.538173
100,Cu,OH,63.546,4,2.176629141,1,3.057500617,17.00734,0.53267803,0.846317976,1,0,14.0045202,307.143623,338.4742095,-234.0414,-223.28368,-3.0264728,0.296858389,0.000327719,0.394518782,-0.001067556,0.037973134,155.259082,155.88534,295.6405989
100,Ni,OH,58.6934,4,2.12115606,1,2.950175505,17.00734,0.535997276,0.844219711,1,0,13.84422151,321.671112,356.5299248,-328.58133,-317.52081,-3.3292728,0.308199666,0.000308354,0.400089053,0.002657455,0.042492827,162.37409,162.458053,310.1582106
100,Pd,OH,106.42,4,2.354326352,1,3.18205472,17.00734,0.502094523,0.864812748,1,0,14.92512509,271.168842,289.4669556,-323.54324,-313.27466,-2.5373328,0.253535698,0.000468209,0.393062074,-0.047759898,0.02623113,66.935396,70.387801,262.5730603
100,Rh,OH,102.9055,4,2.322060729,1,3.168948758,17.00734,0.546657363,0.837356392,1,0,15.12270042,305.527345,324.0064148,-438.65979,-428.00014,-2.9284028,,,,-0.070011104,0.033605372,45.109213,38.473377,281.0007463
100,V,OH,50.9415,4,2.231915933,1,2.931390904,17.00734,0.545311688,0.838233358,1,0,13.62790062,349.660865,390.6166451,-539.53795,-526.71874,-5.0879628,0.33673845,0.000233458,0.406308933,0.025712782,0.050469669,235.546754,235.061402,336.6365443
110,Ag,OH,107.868,2,2.300942047,2,3.051799454,17.00734,0.466701233,0.884415038,0.869666547,0.493639643,13.73764111,233.268679,259.5485122,-163.78226,-153.46929,-2.5817228,,,,-0.011645173,0.017219604,241.18096,89.368324,237.3057427
110,Al,OH,26.98154,2,1.940982841,2,3.322714182,17.00734,0.612749191,0.790277438,0.899013581,0.437920747,9.577834651,377.446496,502.9675046,-225.16559,-213.62967,-3.8046728,,,,0.030326211,0.073979325,273.349696,218.029445,422.1375689
110,Au,OH,196.9665,2,2.224240806,2,3.317858127,17.00734,0.540021146,0.841651449,0.895942481,0.444170092,15.17646983,286.44055,303.2266127,-203.44199,-193.56448,-2.1462628,,,,0.004598415,0.028069955,244.198627,130.484522,264.6119502
110,Cr,OH,51.996,3,2.024840565,1,3.461042591,17.00734,0.671806985,0.740726248,0.985138647,0.171761018,13.77010317,432.88228,481.0823328,-577.29183,-565.41385,-4.1467328,0.33307645,0.000228283,0.401104842,0.038994015,0.065175555,266.871768,258.07001,378.9562152
110,Cu,OH,63.546,2,2.033135497,2,2.866860004,17.00734,0.557235582,0.830354446,0.890462252,0.455057114,12.73232015,305.702137,353.3156677,-220.26193,-209.59174,-2.9389428,,,,0.011370745,0.040272623,268.549112,141.106963,300.3773412
110,Fe,OH,55.847,3,2.00938542,1,3.333073451,17.00734,0.647843625,0.761773351,0.998820006,0.048565368,13.78883775,416.276912,462.3136225,-499.00973,-461.36889,-29.9095928,0.316404561,0.000265641,0.395565564,0.027255958,0.062126558,206.404862,231.494038,369.5782465
110,Ir,OH,192.22,2,2.192832163,2,3.01312076,17.00734,0.574270619,0.818665534,0.886623247,0.462492397,15.41822377,342.067422,359.2632045,-510.39857,-499.84774,-2.8195828,,,,0.018042725,0.041330719,192.677401,223.917767,303.0292678
110,Mo,OH,95.94,3,2.173760026,1,3.675111579,17.00734,0.665143049,0.74671596,0.982507504,0.186222996,15.05478686,394.716263,419.5327915,-671.71596,-659.87552,-4.1091928,0.326072487,0.000243555,0.398652015,0.031046058,0.050679331,231.264608,251.634009,325.0055462
110,Ni,OH,58.6934,2,1.983266383,2,2.867928632,17.00734,0.592935225,0.805250159,0.898454867,0.439065885,12.72260385,330.621646,382.2623087,-312.23995,-301.47663,-3.0320728,,,,0.02113767,0.046416097,277.173836,179.263038,318.8533279
110,Pd,OH,106.42,2,2.14541902,2,2.996866477,17.00734,0.523601349,0.851963395,0.881535784,0.472117211,13.95058094,295.541255,326.3173485,-307.02797,-296.80343,-2.4932928,,,,0.014386193,0.034885857,244.569884,181.139307,286.0920764
110,Pt,OH,195.08,2,2.151293064,2,3.06282479,17.00734,0.5454978,0.838112254,0.884218894,0.467072743,15.25788726,347.832612,367.2326565,-363.46178,-353.25825,-2.4722828,,,,0.024649348,0.045092563,244.617052,219.163006,318.7138019
